,UserID,CardNumbers,CardType
11100,11100,2086805082197247,MASTERCARD
11101,11101,9969072819777512,MASTERCARD
11102,11102,6454651819034884,American Express
11103,11103,7807557739732487,American Express
11104,11104,9045814852915973,American Express
11105,11105,6043268225988445,American Express
11106,11106,7532526647372889,VISA
11107,11107,2093206835910414,MASTERCARD
11108,11108,7381242062983693,American Express
11109,11109,2070166691234588,MASTERCARD
11110,11110,6810675399667230,VISA
11111,11111,8729539747788022,American Express
11112,11112,9531771688179312,American Express
11113,11113,6335446700435644,VISA
11114,11114,6286394203645631,American Express
11115,11115,2309368745582032,American Express
11116,11116,7285687584122787,American Express
11117,11117,9848415821233293,American Express
11118,11118,8382058799184025,American Express
11119,11119,1203392030142009,Discover
11120,11120,7541512949214041,MASTERCARD
11121,11121,7853802781176547,MASTERCARD
11122,11122,2132222352802824,VISA
11123,11123,2000030510368319,Discover
11124,11124,4602120804321343,Discover
11125,11125,6668217063808748,Discover
11126,11126,9072656040238493,American Express
11127,11127,7276594876658754,MASTERCARD
11128,11128,3402217954240483,MASTERCARD
11129,11129,2975151047829553,MASTERCARD
11130,11130,9762942022580201,Discover
11131,11131,1641121439129622,American Express
11132,11132,2360817965105180,MASTERCARD
11133,11133,9234609006209005,American Express
11134,11134,9067930575290978,American Express
11135,11135,8392372929675047,VISA
11136,11136,2492147432409085,VISA
11137,11137,7250287017281833,Discover
11138,11138,8799531382239092,VISA
11139,11139,7340550164734429,VISA
11140,11140,4025983469730695,VISA
11141,11141,1479801293868143,American Express
11142,11142,3725178991253761,VISA
11143,11143,8777564658361955,MASTERCARD
11144,11144,3328681347725502,American Express
11145,11145,4894952718710278,Discover
11146,11146,8380840667521069,MASTERCARD
11147,11147,4546999411398606,Discover
11148,11148,6057943701736212,MASTERCARD
11149,11149,8480190529713331,American Express
11150,11150,2535115385372558,American Express
11151,11151,8722490022218526,MASTERCARD
11152,11152,4261040109018556,American Express
11153,11153,3133261726187844,American Express
11154,11154,5515332784615822,VISA
11155,11155,5558796455172302,American Express
11156,11156,7371342054428104,MASTERCARD
11157,11157,8625788686377755,MASTERCARD
11158,11158,4605138295464110,American Express
11159,11159,2329295635549266,MASTERCARD
11160,11160,5059490197574556,VISA
11161,11161,5978644897472678,American Express
11162,11162,1416421104258510,Discover
11163,11163,4761898869073352,American Express
11164,11164,4568726146899662,American Express
11165,11165,5713227150481896,VISA
11166,11166,2126374508808487,American Express
11167,11167,2590137419858850,American Express
11168,11168,2212668858435151,American Express
11169,11169,9102345481640482,American Express
11170,11170,2552556250681195,Discover
11171,11171,7354391491289768,MASTERCARD
11172,11172,4568928374001673,VISA
11173,11173,1905521145565032,American Express
11174,11174,5477140320210281,VISA
11175,11175,9580284085597386,American Express
11176,11176,1435972841580474,American Express
11177,11177,5374434920113820,Discover
11178,11178,9027250745088970,VISA
11179,11179,9625824880430897,MASTERCARD
11180,11180,9467333539164627,American Express
11181,11181,9207991760246722,VISA
11182,11182,1033100072586113,Discover
11183,11183,1119671952589132,Discover
11184,11184,2627321452086690,Discover
11185,11185,2526465104124933,MASTERCARD
11186,11186,3213397984178945,American Express
11187,11187,6788180800410783,VISA
11188,11188,7912411870834157,VISA
11189,11189,9280857739193556,MASTERCARD
11190,11190,1044481067645143,American Express
11191,11191,1340864016876759,Discover
11192,11192,2838600605242695,VISA
11193,11193,5943223933654518,VISA
11194,11194,8796040353951752,MASTERCARD
11195,11195,5073072816158592,MASTERCARD
11196,11196,6957792937174146,Discover
11197,11197,2120508705603075,American Express
11198,11198,1480942247580907,Discover
11199,11199,6880434193305387,Discover
11200,11200,8076335193518746,VISA
11201,11201,6690804050214070,American Express
11202,11202,4853177787644444,MASTERCARD
11203,11203,6147283551802364,MASTERCARD
11204,11204,4384201565862163,VISA
11205,11205,8381667966066700,Discover
11206,11206,1830242274023035,VISA
11207,11207,8880202792860493,American Express
11208,11208,2705484216379416,VISA
11209,11209,1277100899170256,Discover
11210,11210,4947793842794856,VISA
11211,11211,8035500860313730,MASTERCARD
11212,11212,5971833089638875,American Express
11213,11213,3977934079856286,VISA
11214,11214,4889026050242796,VISA
11215,11215,9287100588355400,Discover
11216,11216,7112959343210489,American Express
11217,11217,3889605917338183,Discover
11218,11218,4708638617449184,Discover
11219,11219,4136893740439525,American Express
11220,11220,7552602942608753,American Express
11221,11221,8593897627093900,VISA
11222,11222,5236003900276988,American Express
11223,11223,4103311859164884,Discover
11224,11224,9388213142233586,MASTERCARD
11225,11225,3589674605570595,Discover
11226,11226,2195121677785138,American Express
11227,11227,7430705971710495,VISA
11228,11228,9100771315799157,MASTERCARD
11229,11229,9501690188599969,American Express
11230,11230,8268641557285990,VISA
11231,11231,5048048085143062,American Express
11232,11232,1949374924849267,MASTERCARD
11233,11233,2647506573349529,VISA
11234,11234,3329510787917445,MASTERCARD
11235,11235,3639884711449772,MASTERCARD
11236,11236,8816168667172494,American Express
11237,11237,1013919224519788,MASTERCARD
11238,11238,2412202387389157,VISA
11239,11239,2379886582660309,Discover
11240,11240,9093649905558763,VISA
11241,11241,4870904079488270,MASTERCARD
11242,11242,5735005351934101,VISA
11243,11243,8963977667814841,Discover
11244,11244,3884812372990077,Discover
11245,11245,9065535369420807,MASTERCARD
11246,11246,3877473455942425,MASTERCARD
11247,11247,7140939417002722,American Express
11248,11248,5658905717501740,American Express
11249,11249,1183771807666490,VISA
11250,11250,7019916242004055,Discover
11251,11251,4735018677168230,MASTERCARD
11252,11252,3382504581080330,MASTERCARD
11253,11253,6811056184361066,American Express
11254,11254,8899540931577048,VISA
11255,11255,7264244770222191,VISA
11256,11256,4323960352644443,American Express
11257,11257,9062192811067461,MASTERCARD
11258,11258,4141814862006370,MASTERCARD
11259,11259,9292921206375315,VISA
11260,11260,6943465817072261,Discover
11261,11261,9806827327216392,VISA
11262,11262,4547163336218223,American Express
11263,11263,4388374157425750,American Express
11264,11264,6960304418404489,MASTERCARD
11265,11265,6983187779102032,VISA
11266,11266,9741051684312037,VISA
11267,11267,1110996807939859,Discover
11268,11268,9846498669535058,Discover
11269,11269,7464287119802319,MASTERCARD
11270,11270,1986071125052298,Discover
11271,11271,1174558154682635,VISA
11272,11272,2852730840618559,American Express
11273,11273,8201104875755820,Discover
11274,11274,5260180445583685,American Express
11275,11275,4236390061322596,VISA
11276,11276,9621472658997190,American Express
11277,11277,6301854647369939,Discover
11278,11278,7056382795818788,VISA
11279,11279,4381583923449882,VISA
11280,11280,4545118789146266,MASTERCARD
11281,11281,4724492963781303,VISA
11282,11282,6409594670275236,VISA
11283,11283,7390913376561238,VISA
11284,11284,3404632743386574,MASTERCARD
11285,11285,3557443847730011,VISA
11286,11286,4948051846641733,American Express
11287,11287,4044230527474496,MASTERCARD
11288,11288,9900782734988046,Discover
11289,11289,8912071307882977,MASTERCARD
11290,11290,2554378418702315,Discover
11291,11291,8818256254395735,MASTERCARD
11292,11292,1676458540915583,VISA
11293,11293,5449408542041991,American Express
11294,11294,4931139321824472,Discover
11295,11295,1125480813198356,Discover
11296,11296,1497141687826387,VISA
11297,11297,7805710840122095,American Express
11298,11298,5727078486120780,American Express
11299,11299,8264791340384629,Discover
11300,11300,7762858663161100,VISA
11301,11301,9017912307352432,MASTERCARD
11302,11302,2642039021424080,Discover
11303,11303,3098483397013521,Discover
11304,11304,7920268574608662,VISA
11305,11305,4283567839121918,VISA
11306,11306,8581841215672916,MASTERCARD
11307,11307,4224640992665927,VISA
11308,11308,3256052015020854,VISA
11309,11309,4324198881368003,American Express
11310,11310,7987606793687654,VISA
11311,11311,8358938209493325,American Express
11312,11312,3381537225321853,American Express
11313,11313,6750156662672567,Discover
11314,11314,8591607463389893,American Express
11315,11315,5934561125033181,American Express
11316,11316,7479779831930965,VISA
11317,11317,7826763630008605,MASTERCARD
11318,11318,2800097268483414,MASTERCARD
11319,11319,7107035122741335,MASTERCARD
11320,11320,4594801923508458,Discover
11321,11321,6848503833612925,Discover
11322,11322,4316850506984522,MASTERCARD
11323,11323,6413114500768173,Discover
11324,11324,6028482829227259,Discover
11325,11325,6508771808143167,VISA
11326,11326,2974476750141280,VISA
11327,11327,2409745046642474,VISA
11328,11328,2934801019305349,MASTERCARD
11329,11329,7308682512810824,American Express
11330,11330,7457801666150887,MASTERCARD
11331,11331,3294781179907899,American Express
11332,11332,9080574296676738,Discover
11333,11333,9140413574096168,MASTERCARD
11334,11334,4663220136549661,VISA
11335,11335,9485110295995132,American Express
11336,11336,1142128000314197,VISA
11337,11337,3053159626430486,MASTERCARD
11338,11338,2131368374522010,Discover
11339,11339,7326395034146687,Discover
11340,11340,8661548838752685,Discover
11341,11341,6847859865013645,VISA
11342,11342,2032855294734855,Discover
11343,11343,9508603636738691,Discover
11344,11344,6623836570021140,MASTERCARD
11345,11345,6208682242068692,American Express
11346,11346,5773556503933211,American Express
11347,11347,4555672034523668,MASTERCARD
11348,11348,8212126809765020,MASTERCARD
11349,11349,2343118611667714,VISA
11350,11350,7581873715175321,Discover
11351,11351,9162349847764375,Discover
11352,11352,8689716590193931,MASTERCARD
11353,11353,6623693192537628,VISA
11354,11354,9146080120907283,VISA
11355,11355,3310350725301418,MASTERCARD
11356,11356,9872606903969282,American Express
11357,11357,8271256185142360,MASTERCARD
11358,11358,7036705693094974,American Express
11359,11359,1430342717586587,MASTERCARD
11360,11360,2254015924404661,Discover
11361,11361,3532673882804660,American Express
11362,11362,1535073586693525,MASTERCARD
11363,11363,7699779477700056,American Express
11364,11364,3884794543947284,VISA
11365,11365,6063667140299198,Discover
11366,11366,6334055564833434,VISA
11367,11367,5476558982230632,Discover
11368,11368,3989646228014961,Discover
11369,11369,3918807486287665,VISA
11370,11370,5268393162251708,Discover
11371,11371,1434004291486942,American Express
11372,11372,4738788072288117,MASTERCARD
11373,11373,6410366824167656,Discover
11374,11374,2905818495261574,American Express
11375,11375,3549734541979677,American Express
11376,11376,6545408819609632,American Express
11377,11377,9767960847766034,MASTERCARD
11378,11378,4605883881725475,MASTERCARD
11379,11379,2970174572783874,American Express
11380,11380,8875327917510631,MASTERCARD
11381,11381,5797722221032215,American Express
11382,11382,2670784921749612,Discover
11383,11383,6918610362612777,American Express
11384,11384,6404808761869795,MASTERCARD
11385,11385,3346895616572777,Discover
11386,11386,5700118568628573,Discover
11387,11387,5805856570704214,American Express
11388,11388,3630171001019272,American Express
11389,11389,4378353616216521,Discover
11390,11390,1435239260813603,MASTERCARD
11391,11391,6070269345041108,MASTERCARD
11392,11392,9570879322861266,Discover
11393,11393,3050035987925027,MASTERCARD
11394,11394,8636436763211907,Discover
11395,11395,8004539365410850,American Express
11396,11396,1702353278063262,Discover
11397,11397,6223160435043067,MASTERCARD
11398,11398,9787054811443355,MASTERCARD
11399,11399,7923144408115485,Discover
11400,11400,5096900460867804,MASTERCARD
11401,11401,3954628680113200,Discover
11402,11402,8760692386125897,Discover
11403,11403,9735492244347838,Discover
11404,11404,8476620577608697,American Express
11405,11405,1651923198498000,VISA
11406,11406,2470890968975904,MASTERCARD
11407,11407,4710603936551026,American Express
11408,11408,1852925030947330,MASTERCARD
11409,11409,1357355591639109,VISA
11410,11410,2575495791554765,VISA
11411,11411,6541736975931523,American Express
11412,11412,6509165045295460,Discover
11413,11413,8532454540711341,Discover
11414,11414,1442456850344577,American Express
11415,11415,1242209696521962,Discover
11416,11416,4438546292377874,VISA
11417,11417,7453763411877637,VISA
11418,11418,8533461582962129,Discover
11419,11419,7641289700719761,MASTERCARD
11420,11420,9167088027191254,American Express
11421,11421,9788419075735514,American Express
11422,11422,9740859969425689,MASTERCARD
11423,11423,1728253216806896,Discover
11424,11424,7323021831233513,MASTERCARD
11425,11425,5267781937012395,American Express
11426,11426,1706394694582398,MASTERCARD
11427,11427,2470417829625315,VISA
11428,11428,5094624766602544,VISA
11429,11429,5129877360715826,American Express
11430,11430,8276416109252897,VISA
11431,11431,2544187261942178,American Express
11432,11432,1152816606521017,American Express
11433,11433,2304391519389832,American Express
11434,11434,9832247522201075,Discover
11435,11435,9402833733517255,Discover
11436,11436,8506514762315414,MASTERCARD
11437,11437,8752774989867498,VISA
11438,11438,2995225206682843,MASTERCARD
11439,11439,9333546734652148,American Express
11440,11440,8455409963497261,MASTERCARD
11441,11441,9860848012339895,VISA
11442,11442,9972514193656399,Discover
11443,11443,5472151027843487,VISA
11444,11444,3904995030334680,VISA
11445,11445,5917640853931722,Discover
11446,11446,1485536704530720,Discover
11447,11447,1132665927198074,Discover
11448,11448,5868556240742178,Discover
11449,11449,2528170110803599,Discover
11450,11450,6942156231726363,MASTERCARD
11451,11451,4563577950468233,MASTERCARD
11452,11452,8667788905080578,VISA
11453,11453,3107338728260262,MASTERCARD
11454,11454,8235824974329774,American Express
11455,11455,2775191689524656,American Express
11456,11456,9852311207964359,Discover
11457,11457,9006073725411705,American Express
11458,11458,5332923494526443,MASTERCARD
11459,11459,8714538712703909,Discover
11460,11460,9881605328391830,MASTERCARD
11461,11461,5846637095609121,VISA
11462,11462,6413277208385015,VISA
11463,11463,4810731449692312,Discover
11464,11464,4276763340449150,American Express
11465,11465,8531190149073123,MASTERCARD
11466,11466,6168697899236916,MASTERCARD
11467,11467,5332833760041820,Discover
11468,11468,4575321865930945,VISA
11469,11469,2737807579090218,MASTERCARD
11470,11470,5186679250822462,VISA
11471,11471,2793788285939051,MASTERCARD
11472,11472,4056396868001641,VISA
11473,11473,7554440875832579,American Express
11474,11474,8087023187263101,Discover
11475,11475,1005981749314420,MASTERCARD
11476,11476,1005336510608514,VISA
11477,11477,7832177588475469,American Express
11478,11478,5331272024758600,American Express
11479,11479,4564716214583912,VISA
11480,11480,8094271895052434,VISA
11481,11481,3860675347231324,American Express
11482,11482,2949322915513018,MASTERCARD
11483,11483,7400449104334802,MASTERCARD
11484,11484,2221487529778449,VISA
11485,11485,8138969117995822,American Express
11486,11486,6346566150138683,Discover
11487,11487,7207995939975533,VISA
11488,11488,7293207767307672,American Express
11489,11489,5499791316531149,VISA
11490,11490,5917515833656708,Discover
11491,11491,2302795203515150,VISA
11492,11492,6590032899528241,MASTERCARD
11493,11493,7849609426184315,American Express
11494,11494,7719608040602799,Discover
11495,11495,3488720949337642,MASTERCARD
11496,11496,5255181760074227,American Express
11497,11497,6847730970857218,VISA
11498,11498,9044175700580737,MASTERCARD
11499,11499,3407986443128748,MASTERCARD
11500,11500,5897214647369356,American Express
11501,11501,4892470956608711,American Express
11502,11502,3957612154133391,VISA
11503,11503,3258203979553773,VISA
11504,11504,8596486967522729,Discover
11505,11505,2832760676441405,MASTERCARD
11506,11506,5804570755448303,MASTERCARD
11507,11507,7995627724944545,MASTERCARD
11508,11508,2677665599869490,VISA
11509,11509,6896887499869616,American Express
11510,11510,7371259848947369,MASTERCARD
11511,11511,4643147139226229,Discover
11512,11512,2415716050112641,MASTERCARD
11513,11513,7630308394030766,Discover
11514,11514,8997023652762205,VISA
11515,11515,5573424800603219,Discover
11516,11516,8807403330158863,VISA
11517,11517,1887519406727453,MASTERCARD
11518,11518,6921090198872288,American Express
11519,11519,5991182444813285,MASTERCARD
11520,11520,7339394877045384,VISA
11521,11521,1903463132112318,VISA
11522,11522,3912376810370630,Discover
11523,11523,8803928266082627,VISA
11524,11524,3416926088648583,Discover
11525,11525,2002648353246227,American Express
11526,11526,6460059800164022,MASTERCARD
11527,11527,2989540818897618,American Express
11528,11528,8610991703032991,American Express
11529,11529,2278565651702022,American Express
11530,11530,4761510460635537,MASTERCARD
11531,11531,1932593501904194,MASTERCARD
11532,11532,7180118830234747,Discover
11533,11533,9802853138114207,VISA
11534,11534,5051378632655577,VISA
11535,11535,7460248350651205,American Express
11536,11536,9651663984248280,American Express
11537,11537,3158616697521650,MASTERCARD
11538,11538,9841580664836095,MASTERCARD
11539,11539,7838586262974618,American Express
11540,11540,2786322112614949,American Express
11541,11541,2018180154385435,MASTERCARD
11542,11542,3509719289421424,MASTERCARD
11543,11543,6021224071194725,Discover
11544,11544,9800963155910467,MASTERCARD
11545,11545,7745331180905204,MASTERCARD
11546,11546,5815625628009305,VISA
11547,11547,7188749601367416,Discover
11548,11548,8323114120092473,VISA
11549,11549,6531272139408350,Discover
11550,11550,2005480411448969,VISA
11551,11551,1818313059572873,MASTERCARD
11552,11552,3857853983291688,Discover
11553,11553,7598000821563874,Discover
11554,11554,1260406681666368,MASTERCARD
11555,11555,5865794387007278,MASTERCARD
11556,11556,3288818027139892,Discover
11557,11557,5483641851070657,MASTERCARD
11558,11558,1612103426063508,Discover
11559,11559,6892262275209924,Discover
11560,11560,7040377239159769,Discover
11561,11561,7173484330014008,VISA
11562,11562,4051090165903670,American Express
11563,11563,3775090703790646,American Express
11564,11564,8031134655270416,VISA
11565,11565,4556861679246930,MASTERCARD
11566,11566,6298555267691762,MASTERCARD
11567,11567,4416180409519636,Discover
11568,11568,5755848496883971,VISA
11569,11569,5557192735002427,Discover
11570,11570,8782468745640574,American Express
11571,11571,7414098272839096,VISA
11572,11572,5098202364760952,Discover
11573,11573,9423830694802283,Discover
11574,11574,3874489587316862,American Express
11575,11575,2306379105957363,Discover
11576,11576,8948767165625638,MASTERCARD
11577,11577,4863096573553454,MASTERCARD
11578,11578,4572178131630967,VISA
11579,11579,3640403490956548,MASTERCARD
11580,11580,1161932701790297,MASTERCARD
11581,11581,9857063336911005,American Express
11582,11582,2478848355643192,Discover
11583,11583,1572308603312656,MASTERCARD
11584,11584,4693749637146056,MASTERCARD
11585,11585,6722061499390802,American Express
11586,11586,7033555697323482,Discover
11587,11587,5867053206728917,American Express
11588,11588,1700788065784955,Discover
11589,11589,2461975424452488,American Express
11590,11590,7878129994759654,Discover
11591,11591,7825002030943015,VISA
11592,11592,6024008658931949,MASTERCARD
11593,11593,9420192835980300,MASTERCARD
11594,11594,1740432096970053,MASTERCARD
11595,11595,8543096326277221,MASTERCARD
11596,11596,2695359306771064,VISA
11597,11597,3549301854383135,American Express
11598,11598,8457454662240484,MASTERCARD
11599,11599,5255784483608195,VISA
11600,11600,5797033456936677,Discover
11601,11601,8105044644785474,VISA
11602,11602,8799880224570997,MASTERCARD
11603,11603,7733005212139444,MASTERCARD
11604,11604,2521436961833382,MASTERCARD
11605,11605,7936423825328456,American Express
11606,11606,2064851805931967,American Express
11607,11607,5938291410315291,MASTERCARD
11608,11608,5235919177376272,American Express
11609,11609,1590580235000075,MASTERCARD
11610,11610,3144324018370213,VISA
11611,11611,9408284411915687,VISA
11612,11612,9010082403444907,American Express
11613,11613,5136828037621362,Discover
11614,11614,6140141228264917,VISA
11615,11615,2970656896294857,VISA
11616,11616,5543972368049953,MASTERCARD
11617,11617,9446741986865997,VISA
11618,11618,7834351065256617,Discover
11619,11619,6354776793574784,VISA
11620,11620,2659985324752323,MASTERCARD
11621,11621,3274210469230533,American Express
11622,11622,2881817022045553,Discover
11623,11623,6386766791271634,Discover
11624,11624,7862554541852993,MASTERCARD
11625,11625,9701340658934571,VISA
11626,11626,3148263126882337,MASTERCARD
11627,11627,4633403435390707,American Express
11628,11628,7933858861036083,MASTERCARD
11629,11629,4223640144225851,VISA
11630,11630,6198704472727810,MASTERCARD
11631,11631,8455845474562667,Discover
11632,11632,7606994565877522,MASTERCARD
11633,11633,5085325257604977,VISA
11634,11634,2528089067646423,VISA
11635,11635,7961613134620162,MASTERCARD
11636,11636,6368002117876680,VISA
11637,11637,2339265743449898,MASTERCARD
11638,11638,9851055410845388,Discover
11639,11639,7313269976812448,American Express
11640,11640,5152787765901666,MASTERCARD
11641,11641,4542825614659989,MASTERCARD
11642,11642,9515588651536854,American Express
11643,11643,4785216430569556,Discover
11644,11644,1566715371492374,American Express
11645,11645,8248087984936510,VISA
11646,11646,9807334595036522,American Express
11647,11647,9755664576623103,American Express
11648,11648,5800977158556835,Discover
11649,11649,5824485455786928,VISA
11650,11650,9241399625673018,Discover
11651,11651,9062843774966658,American Express
11652,11652,1146557834693710,Discover
11653,11653,7942229277790354,American Express
11654,11654,7892000761744812,VISA
11655,11655,4342852074374905,Discover
11656,11656,8907118003736722,VISA
11657,11657,4673991985920390,Discover
11658,11658,3741620908207447,MASTERCARD
11659,11659,5225822131173711,Discover
11660,11660,9530019007072884,VISA
11661,11661,4123996340053700,American Express
11662,11662,5882995412423710,MASTERCARD
11663,11663,3715865739904037,American Express
11664,11664,5331030572004948,Discover
11665,11665,3593203788241318,American Express
11666,11666,3187021534906274,VISA
11667,11667,9662548680726268,MASTERCARD
11668,11668,6623759934319740,Discover
11669,11669,6794292397347450,VISA
11670,11670,5161033267426141,MASTERCARD
11671,11671,9148301590757657,American Express
11672,11672,6617880071759919,VISA
11673,11673,1165706409743037,Discover
11674,11674,9230800344924401,MASTERCARD
11675,11675,6325818929111376,VISA
11676,11676,4150183690113411,American Express
11677,11677,6197219753457878,VISA
11678,11678,4571884147873416,American Express
11679,11679,2858766255516523,American Express
11680,11680,2224821396601611,VISA
11681,11681,5081140086485830,Discover
11682,11682,9872529731339090,MASTERCARD
11683,11683,7045238405450015,VISA
11684,11684,8582339375103217,VISA
11685,11685,6706017674114108,MASTERCARD
11686,11686,7471971792845136,VISA
11687,11687,4136904035096535,Discover
11688,11688,5115997305768140,Discover
11689,11689,3410183406518829,MASTERCARD
11690,11690,8779794337390080,MASTERCARD
11691,11691,4281355973744411,MASTERCARD
11692,11692,4120902185367558,American Express
11693,11693,5657603092382254,MASTERCARD
11694,11694,8115667937149728,Discover
11695,11695,9732709401629991,VISA
11696,11696,6139259356299934,MASTERCARD
11697,11697,5701230829904330,VISA
11698,11698,1943029627191043,MASTERCARD
11699,11699,9780764802263253,VISA
11700,11700,6686983926585520,MASTERCARD
11701,11701,6576587765859438,MASTERCARD
11702,11702,8814853619446021,Discover
11703,11703,9725100562161016,American Express
11704,11704,8428761243323824,VISA
11705,11705,3328630792732128,Discover
11706,11706,3736210950098478,American Express
11707,11707,3664286797311482,VISA
11708,11708,7451031737779299,MASTERCARD
11709,11709,2787111966309971,VISA
11710,11710,3572913724798005,Discover
11711,11711,9529136862388006,VISA
11712,11712,5746195476410261,MASTERCARD
11713,11713,1788040201362495,MASTERCARD
11714,11714,8218561213888481,American Express
11715,11715,8897542007684496,MASTERCARD
11716,11716,4123184052761003,American Express
11717,11717,8312416693236063,Discover
11718,11718,8329288788580402,VISA
11719,11719,9814743598316613,American Express
11720,11720,7088551552403369,VISA
11721,11721,1644105016388943,American Express
11722,11722,3431564695962331,American Express
11723,11723,3525707032648046,Discover
11724,11724,1062402628957393,VISA
11725,11725,5462237637564155,Discover
11726,11726,5093806070823148,VISA
11727,11727,6016071129773028,American Express
11728,11728,6162053949440246,MASTERCARD
11729,11729,4853443079913652,Discover
11730,11730,3681305241170210,VISA
11731,11731,3234927907327146,MASTERCARD
11732,11732,2788154847261210,MASTERCARD
11733,11733,1572829698122864,Discover
11734,11734,1769440483698495,VISA
11735,11735,6098756402124014,VISA
11736,11736,5461402319160048,MASTERCARD
11737,11737,7091794216529457,Discover
11738,11738,7698462660389778,Discover
11739,11739,6956206896145269,MASTERCARD
11740,11740,9428743459476654,MASTERCARD
11741,11741,3854961952446740,VISA
11742,11742,3268504086541289,American Express
11743,11743,5274394192110929,Discover
11744,11744,9197447499844267,VISA
11745,11745,3791273353336106,VISA
11746,11746,7317414044733777,VISA
11747,11747,1790472587774941,Discover
11748,11748,1589406757992247,MASTERCARD
11749,11749,7119731499223188,Discover
11750,11750,7193114537357689,VISA
11751,11751,8855748910856878,American Express
11752,11752,5917601243122219,MASTERCARD
11753,11753,4585159219732778,American Express
11754,11754,7742277539429041,American Express
11755,11755,1588497211033749,VISA
11756,11756,2795943065216921,American Express
11757,11757,9699349913125519,VISA
11758,11758,3161017785998081,MASTERCARD
11759,11759,2419276857254283,VISA
11760,11760,3522414265382093,Discover
11761,11761,7853015612844072,VISA
11762,11762,7032382597318921,MASTERCARD
11763,11763,4465859806895771,VISA
11764,11764,3795340092109795,MASTERCARD
11765,11765,5447560105487701,American Express
11766,11766,8405388062343982,VISA
11767,11767,3211830164385100,Discover
11768,11768,3285648906032031,American Express
11769,11769,5718940449581111,VISA
11770,11770,5111647960611682,MASTERCARD
11771,11771,5041196840731294,MASTERCARD
11772,11772,7826369382940471,VISA
11773,11773,3272374271731746,MASTERCARD
11774,11774,7056514040536706,Discover
11775,11775,3833175721901057,Discover
11776,11776,8777211903534887,VISA
11777,11777,2201573527877347,American Express
11778,11778,5526144185635673,Discover
11779,11779,7081845792914902,MASTERCARD
11780,11780,5241647658159663,VISA
11781,11781,6887230539656928,American Express
11782,11782,6301043964490418,MASTERCARD
11783,11783,2860268214249119,MASTERCARD
11784,11784,4393230406001158,American Express
11785,11785,5711567557931884,MASTERCARD
11786,11786,9053622612666981,American Express
11787,11787,8070302070967031,MASTERCARD
11788,11788,3034919205357023,American Express
11789,11789,1010964735266525,VISA
11790,11790,5692096793347475,American Express
11791,11791,7012114534106484,Discover
11792,11792,6532146431751379,VISA
11793,11793,2339030417818219,American Express
11794,11794,2257867073604859,VISA
11795,11795,6987186371404468,American Express
11796,11796,2368506231602741,VISA
11797,11797,2213085287742059,American Express
11798,11798,7256369134048755,American Express
11799,11799,7615829852718149,MASTERCARD
11800,11800,7054081636385996,American Express
11801,11801,5215475369186482,Discover
11802,11802,3661535753816204,Discover
11803,11803,9104961165977844,American Express
11804,11804,2935414229981948,MASTERCARD
11805,11805,7001560337560925,VISA
11806,11806,6560080195929309,VISA
11807,11807,6377720010410360,American Express
11808,11808,4472664345814557,American Express
11809,11809,6080928547241444,American Express
11810,11810,2614827272896097,MASTERCARD
11811,11811,8420043295974860,MASTERCARD
11812,11812,1237057631960131,VISA
11813,11813,9882924498549878,VISA
11814,11814,3446518350090137,VISA
11815,11815,8835043355380420,Discover
11816,11816,1969309421361793,Discover
11817,11817,3028898425005858,VISA
11818,11818,5326875730875641,American Express
11819,11819,8561422292823827,MASTERCARD
11820,11820,9443153047967778,MASTERCARD
11821,11821,8813665531879871,Discover
11822,11822,2322946168315597,Discover
11823,11823,8019886180295685,VISA
11824,11824,8615168561298904,MASTERCARD
11825,11825,4633233757523283,VISA
11826,11826,8756442482915364,MASTERCARD
11827,11827,3989178801158818,VISA
11828,11828,8454887838457272,Discover
11829,11829,8026076613466619,American Express
11830,11830,6496802763285338,VISA
11831,11831,8056058588358850,Discover
11832,11832,3912436750889377,Discover
11833,11833,7662988819981767,American Express
11834,11834,7346466174111040,MASTERCARD
11835,11835,8351522193296026,Discover
11836,11836,9098752933170276,MASTERCARD
11837,11837,8391178635874848,American Express
11838,11838,9707470290571544,American Express
11839,11839,2951914706796645,VISA
11840,11840,3143879513526877,MASTERCARD
11841,11841,9656353133427643,VISA
11842,11842,8059173055548901,MASTERCARD
11843,11843,2396819129418756,American Express
11844,11844,3200106681639753,VISA
11845,11845,3460522664301847,Discover
11846,11846,9385844485214781,VISA
11847,11847,2120366186789662,VISA
11848,11848,2088621302507145,MASTERCARD
11849,11849,7805186767578067,VISA
11850,11850,7951490888414977,MASTERCARD
11851,11851,5975196994514387,Discover
11852,11852,1610578757034021,VISA
11853,11853,6857752003520781,MASTERCARD
11854,11854,3143425085176655,VISA
11855,11855,7056394856937249,MASTERCARD
11856,11856,1263172434426442,VISA
11857,11857,3389264179173504,MASTERCARD
11858,11858,6286911717587698,MASTERCARD
11859,11859,8206115618430074,American Express
11860,11860,9081519605131022,MASTERCARD
11861,11861,2888106457333041,Discover
11862,11862,6644800652347794,American Express
11863,11863,2155707534854074,Discover
11864,11864,8987771034078738,Discover
11865,11865,6768946884672767,MASTERCARD
11866,11866,1074116856177917,Discover
11867,11867,2131429008616017,Discover
11868,11868,2524913430805663,American Express
11869,11869,8542969583247617,MASTERCARD
11870,11870,7798037471517409,VISA
11871,11871,8623774639402376,American Express
11872,11872,8959880953204527,Discover
